id,intitule,entreprise,lieu,type_contrat,nature_contrat,duree_contrat,date_creation,salaire,experience_exigee,competences,description,url
6846179,Architecte IA (H/F),KLANIK,06 - Nice,CDI,Contrat travail,,2026-09-12T11:24:58.506Z,,Débutant accepté,,"Depuis sa création, KLANIK s'est donnée pour mission de conjuguer expertise technologique et authenticité. Ce pari audacieux, né à Marseille en 2011, en France, s'est transformé en une aventure internationale qui compte aujourd'hui plus de 800 collaborateurs, des implantations dans 10 pays et des filiales innovantes. Nous rejoignons en 2026 le groupe ALTEN, acteur mondial de l'ingénierie et des services numériques. Notre rôle : recruter les meilleurs talents & les connecter à nos clients pour les accompagner dans leurs projets digitaux. KLANIK est une société de conseil en informatique structurée autour de 5 pôles d'expertises : Data & IA, DevOps Cloud Infra, Cybersécurité, Software, Produit Agilité Pilotage. Nos 800 talents ont des profils variés : tech (nos pôles d'expertises), opérationnels (fonctions commerciales et recrutement) et support. Au?delà des métiers, KLANIK cultive un modèle profondément humain, qui dépasse les frontières : de la Belgique à la Colombie, nos valeurs résonnent. Une culture fondée sur le partage, l'exigence et la bienveillance - un collectif où chacun peut trouver sa place. En témoignent nos filiales : Klanik Esport : club Esport & agence de gamification; Korner : incubateur de startups tech; Kampus : organisme de formation certifié Qualiopi l'Act'In Klanik, rôles qui permettent à nos collaborateurs de faire vivre leurs passions au-delà de leurs missions. Notre culture est résumée par cette phrase, souvent apposée sous notre logo : Human-Made Technology. La tech oui, mais une tech humaine, qui diffuse un modèle où l'authenticité de chacun est la priorité. KLANIK, en tant que société à mission, croit en la force de la diversité et de l'inclusion. Nos recrutements sont fondés sur les compétences, sans distinction d'origine, d'âge ou de genre, et tous nos postes sont ouverts aux personnes en situation de handicap. Nous sommes convaincus que la diversité de nos équipes est une force qui contribue à notre succès.  Le poste :   Dans le cadre du développement d'une plateforme d'Intelligence Artificielle de nouvelle génération, nous recherchons un Architecte IA expérimenté pour concevoir, structurer et faire évoluer l'architecture d'une plateforme IA destinée à supporter des cas d'usage innovants en production.  Vous interviendrez sur l'ensemble des sujets liés à l'industrialisation et à l'exploitation de services d'IA générative, en étroite collaboration avec les équipes Data, IA, Infrastructure et métiers.  Vos principales responsabilités Définir l'architecture globale d'une plateforme IA moderne et évolutive. Concevoir une plateforme modulaire interconnectée aux services Data existants. Structurer les environnements de développement, test et production. Mettre en place un catalogue de services IA (RAG, vector databases, embeddings, connecteurs, etc.). Définir les architectures d'intégration via APIs, microservices et API Gateway. Garantir la performance, la résilience, la scalabilité et la sécurité de la plateforme. Piloter les choix technologiques et la roadmap technique. Mettre en œuvre des solutions de monitoring et de gouvernance des usages IA. #LI-AG2  Profil recherché :   Diplôme d'Ingénieur (BAC+5) ou équivalent. Minimum 3 ans d'expérience en architecture Data, IA ou plateformes techniques. Expérience significative dans la conception d'architectures complexes et industrialisées. Excellente maîtrise des environnements Kubernetes et/ou OpenShift. Expérience dans la conception de plateformes Data & IA mutualisées. Bonne connaissance des technologies d'IA générative : LLM, RAG, Embeddings. Maîtrise des architectures distribuées et des microservices. Connaissance des pratiques LLMOps et de l'industrialisation des modèles IA. Maîtrise des enjeux de sécurité, IAM et gouvernance. Expérience sur des infrastructures hybrides (cloud / on-premise). Compétences en Infrastructure as Code (Terraform, Ansible).",https://candidat.francetravail.fr/offres/recherche/detail/6846179
213SRRX,Un(e) chef(fe) de projets SI et référent(e) IA (H/F),EMFOR,21 - Dijon,CDI,Contrat travail,"35H/semaine
Travail en journée",2026-09-11T10:29:02.567Z,Annuel de 29000.0 Euros à 36000.0 Euros,1 An(s),"Gestion de projet informatique, Animer l'intégration de l'IA en interne, Capacité à piloter des projets web et applicatif, Modéliser et concevoir une base de données.","Emfor Bourgogne-Franche-Comté est le Carif-Oref régional, missionné et financé par l'État et la Région. Il accompagne les acteurs de l'orientation, de la formation et de l'emploi en mettant à leur disposition des ressources, des données, des études et des outils numériques adaptés aux besoins des professionnels et des publics du territoire.  Dans un environnement en constante évolution, marqué par la transformation numérique des pratiques et la multiplication des services en ligne, Emfor BFC réorganise le fonctionnement de son équipe informatique. C'est pourquoi, Emfor recrute un(e) chef(fe) de projets SI et référent(e) IA. Le poste s'inscrit au cœur des activités de la structure et contribue au bon fonctionnement, à la sécurisation et à l'évolution du système d'information, des applications et outils numériques.  Sous la responsabilité de la Direction, vos missions principales seront les suivantes :  1) Piloter, administrer et faire évoluer des projets SI et des applications  -Analyse : analyser et comprendre les besoins des projets informatiques initiés par la direction ou les métiers, les traduire en cahier des charges technique, écrire les spécifications, écouter les commanditaires et examiner les choix d'évolution, documenter les applications et architecturer les données. -Production et développement : Développer, déployer et faire évoluer les projets applicatifs en collaboration avec les parties prenantes internes et externes, assurer la maintenance corrective et évolutive des outils / applications existantes. -Production - Données : conception, alimentation, requêtage de bases de données  2) Assurer le suivi fonctionnel, opérationnel et projet des dossiers et applications confiés, en lien avec l'équipe de direction, les métiers, les parties-prenantes externes et les prestataires (site web Emfor, moteur offre de formation, base offre de formation)  3) Accompagner les usages liés aux données, tableaux de bord, outils d'analyse et solutions numériques transverses.  4) Référent IA : être moteur dans l'identification, l'expérimentation et l'intégration de solutions d'intelligence artificielle dans les processus internes, en lien avec les besoins métiers, les contraintes de sécurité, la protection des données et les objectifs d'efficacité.  A titre secondaire, il sera demandé de contribuer à la continuité de service et au bon fonctionnement du système d'information en l'absence du responsable infrastructures, hébergement et cybersécurité.  Savoirs -Programmation Orientée Objet -Anglais -Algorithmique -Architecture d'Application Web -Administration et supervision de services numériques : bases de données SQL, outils web, analytics, reporting et services collaboratifs. -Connaissances de bases en infrastructure et communication réseau -Connaissance des enjeux liés à l'intelligence artificielle appliquée aux processus métiers : identification des cas d'usage, sécurité, RGPD, confidentialité des données, gouvernance des outils, suivi des coûts et accompagnement des utilisateurs.  Maîtriser -Les langages de programmation côté serveur PHP / MySQL, -Les langages de programmation côté client HTML / CSS / JS - jQuery, -Le framework Symfony, -React Outils et exploitation -Docker -Des outils de contrôle de version (Git). -La base du bash scripting  Conditions Lieu de travail :  Dijon (21000) avec mobilité régulière sur l'autre site à Besançon (25000)  Effectif de l'entreprise : 30 à 39 salariés Expérience dans le poste : expérience en développeur full stack Statut du poste : Technicien supérieur (grille Emfor) Autres avantages : Vous bénéficiez d'une mutuelle et d'une prévoyance, d'une carte restaurant, d'une adhésion au CNAS (Comité national d'action sociale), d'horaires variables. Candidature : CV + lettre de motivation à envoyer à rh@emfor-bfc.org avant le 1er octobre 2026 Tests et entretien(s).  Prise de fonction immédiate.",https://candidat.francetravail.fr/offres/recherche/detail/213SRRX
213SLFV,Responsable pédagogique CFA & Formateur IA (H/F),BEFORMA,974 - Saint-Denis,CDI,Contrat travail,"35H/semaine
Travail en journée",2026-09-11T07:55:31.464Z,Mensuel de 2500.0 Euros à 3000.0 Euros,2 An(s),"Contrôler et faire appliquer le respect de dispositions légales et réglementaires, Elaborer, suivre et piloter un budget, Organiser la mise en oeuvre des processus d'orientations pédagogiques","CDI - Temps plein - Sainte-Clotilde, La Réunion   BEFORMA, organisme de formation et CFA spécialisé dans les formations certifiantes, l'alternance et le développement des compétences, recherche son/sa Responsable pédagogique CFA & Formateur IA.  Nous recherchons avant tout une personne très organisée, opérationnelle et proche du terrain, capable de piloter l'activité pédagogique d'un CFA tout en participant directement à l'animation de formations, notamment autour de l'intelligence artificielle et des nouveaux usages numériques.  Vos missions  Vous prenez en charge le pilotage quotidien de l'activité pédagogique et veillez à la qualité du parcours de chaque apprenant, de son entrée en formation jusqu'à sa certification.  Vous assurez notamment :      le pilotage et la coordination des parcours de formation et d'alternance ;     le suivi des apprenants : démarrages, positionnements, progression, assiduité, tutorats, évaluations, alertes, abandons et fins de parcours ;     la planification et le suivi des examens, soutenances, jurys et certifications ;     la coordination et le suivi des formateurs ;     l'organisation des remplacements et la continuité pédagogique en cas d'absence ou de départ d'un intervenant ;     le traitement et le suivi des situations particulières et réclamations apprenants ;     le pilotage des échéances pédagogiques et des tableaux de bord ;     la gestion administrative liée au fonctionnement d'un CFA : dossiers apprenants et apprentis, conventions, contrats, relations entreprises et partenaires, certificateurs, inscriptions aux examens et suivi documentaire ;     la participation au respect des exigences Qualiopi et des procédures qualité de BEFORMA ;     l'amélioration continue de nos processus pédagogiques et administratifs.   Une vraie dimension formation & Intelligence Artificielle  Le poste n'est pas uniquement un poste de management.  Vous aimez transmettre et animer des formations et êtes capable d'intervenir ponctuellement ou régulièrement auprès de nos apprenants et de nos clients professionnels.  Vous êtes particulièrement à l'aise ou fortement sensibilisé(e) aux nouveaux usages de l'intelligence artificielle générative : outils IA, prompting, automatisation, productivité, usages professionnels, bonnes pratiques et sensibilisation aux enjeux de l'IA.  Vous n'avez pas nécessairement besoin d'être développeur ou data scientist. Nous recherchons quelqu'un qui utilise réellement l'IA, comprend ses usages en entreprise et sait les expliquer simplement à différents publics.  Vous participerez également à l'évolution de nos contenus et de nos pratiques pédagogiques grâce à l'IA.   Le profil que nous recherchons  Vous avez une expérience significative dans un CFA, organisme de formation ou établissement d'enseignement, idéalement sur une fonction de coordination ou de responsabilité pédagogique.  Vous connaissez le fonctionnement opérationnel d'un organisme de formation : suivi des apprenants, alternance, examens, certifications, formateurs, entreprises et exigences qualité.  Vous êtes capable de passer dans la même journée d'un tableau de suivi pédagogique à un échange avec un apprenant, d'une problématique administrative à l'animation d'une formation.   Vous êtes particulièrement :  organisé(e), rigoureux(se), réactif(ve), autonome et orienté(e) solutions. Vous aimez anticiper plutôt que découvrir les problèmes une fois qu'ils sont arrivés. La connaissance de l'apprentissage, des certifications RNCP/RS, de Qualiopi et de l'environnement de la formation professionnelle constitue un véritable atout.  Une expérience de formateur/trice est fortement appréciée. Une appétence réelle pour l'IA et les outils numériques est indispensable.   Pourquoi rejoindre BEFORMA ?  BEFORMA développe aujourd'hui ses activités autour de l'alternance, de la formation professionnelle, du digital et de l'intelligence ar",https://candidat.francetravail.fr/offres/recherche/detail/213SLFV
6825184,"Solution Architect - Cloud, Platform & IA - CDI (H/F)",Collective.work,75 - Paris,CDI,Contrat travail,,2026-09-11T10:02:00.553Z,Horaire de 80.0 Euros à 100.0 Euros,Débutant accepté,,"Salaire: 80-100  Tu rejoins un cabinet de conseil premium qui développe sa practice tech autour du Cloud, de la Platform et de l'IA.  Ton rôle : concevoir et faire. Tu interviens de l'avant-vente au delivery : cadrage technique, architecture, choix de stack et implémentation chez les clients.  Tu arrives au début de l'aventure, avec une vraie latitude pour poser les standards techniques et construire la practice.  L'IA générative fait déjà partie du quotidien de l'équipe et des workflows tech.  Paris - Hybride  80-100k€ fixe selon profil  Tu es un profil senior, très solide techniquement, mais tu sais aussi prendre de la hauteur et porter tes choix face à un client.  Tu te reconnais dans cet environnement :   *      8+ ans d'expérience   *      Architecture Cloud sur AWS, GCP ou Azure   *      Solide culture Platform / DevOps   *      Infrastructure as Code : Terraform ou Pulumi   *      Security by Design   *      Tu restes hands-on : architecture, code, infra, configuration   *      Tu utilises les outils d'IA générative au quotidien   *      Tu as déjà évolué en cabinet, ESN ou environnement de consulting   *      Tu sais cadrer un besoin, challenger, simplifier et défendre tes choix techniques face à un client.  Tu peux aujourd'hui être Solution Architect, Cloud Architect, Senior Cloud/Platform Engineer, Senior DevOps ou Tech Lead avec une forte dimension architecture.",https://candidat.francetravail.fr/offres/recherche/detail/6825184
6824960,Consultant BA / Proxy PO - IA - CDI (H/F),Collective.work,13 - Marseille,CDI,Contrat travail,,2026-09-11T10:01:48.785Z,Annuel de 42000.0 Euros à 46000.0 Euros,Débutant accepté,,"Salaire: 42k-46k  CONTEXTE  Dans le cadre de ses programmes de transformation digitale, le département eCommerce du Pôle Digital recherche une prestation de consultant Business Analyst / Proxy PO orienté UAT, spécialisé dans les solutions d'IA conversationnelle vocale, afin d'accompagner les phases de tests et la mise en œuvre des nouvelles fonctionnalités produit. Le consultant interviendra au sein d'équipes Agile internationales et sera responsable de la validation fonctionnelle des produits avant mise en production. Il assurera le lien entre les équipes métier, les Product Managers et les Project Managers afin de garantir une expérience utilisateur alignée avec les attentes opérationnelles.  MISSIONS  Au sein du département eCommerce, sous la responsabilité du Head of AI transformation, et pour le produit eCommerce AI géré par l'équipe Digital Agency Products, les principales missions du consultant seront notamment :  Pilotage des recettes (UAT Management)   *      Contribuer à la préparation des jeux de données et à la stratégie de recette fonctionnelle, et l'appliquer   *      Construire les plans de tests et scénarios UAT   *      Organiser et piloter les campagnes de tests   *      Coordonner les UAT avec les équipes internationales   *      Garantir la couverture fonctionnelle des tests   *      Écouter les enregistrements d'appels clients afin d'identifier les points de friction et axes d'amélioration   *      Définir et piloter les actions d'amélioration continue sur la base des retours de tests et d'appels  BA / Proxy PO   *      Contribuer à la revue et au raffinement des User Stories pour compléter la couverture des critères d'acceptation, et les challenger avec les stakeholders et PO   *      Définir les critères d'acceptation (Acceptance Criteria)   *      Assurer le respect de la Definition of Ready et la Definition of Done   *      Assurer le cycle de vie des cas de tests, de l'UAT jusqu'aux tests de non-régression (NRT)   *      Contribuer à la détection des anomalies et capitaliser sur les apprentissages pour éviter leur répétition   *      Garantir la cohérence fonctionnelle du produit   *      Participer aux cérémonies Agile liées au produit (Sprint planning, Refinement, Review, Rétrospective)  Tests & Automatisation   *      Exécuter les tests UAT manuels   *      Construire et maintenir les cas de tests UAT et de non-régression   *      Rédiger éventuellement des scénarios de tests automatisés au format Gherkin (BDD) et accompagner leur exécution via Selenium   *      Croiser les User Stories JIRA avec les configurations de workflows sous-jacentes pour garantir une couverture de tests pertinente   *      Contribuer aux initiatives de management des tests assistés par l'IA  Gestion des anomalies (Defect Management)   *      Analyser les incidents remontés durant les campagnes UAT   *      Coordonner les corrections avec les équipes techniques   *      Assurer le reporting et la gestion de leurs cycles de vie, via les outils internes   *      Piloter les campagnes et les phases de tests   *      Contribuer à l'élaboration des indicateurs qualité, suivre leurs cycles de vie et assurer l'intégration des futurs indicateurs  Préparation des mises en production   *      Participer aux comités Go/No-Go   *      Produire les rapports de validation, apporter et présenter les KPI permettant de garantir la Definition of Done   *      Garantir le niveau de qualité attendu avant déploiement   *      Accompagner les équipes métiers durant la mise en prod et post survey  À l'issue du projet, le consultant aura la charge de la maintenance évolutive et corrective des modules validés, et prendra part à de nouveaux projets au gré des besoins du service.  ENVIRONNEMENT TECHNOLOGIQUE   *      Agile / Scrum, structure de backlog Epics / User Stories   *      Jira, Confluence   *      HP ALM QC, XRAY, .   *      Gherkin / BDD, Selenium, .   *      SQL, MongoDB, Snowflake, .   *      Outils de Business Intelligence :",https://candidat.francetravail.fr/offres/recherche/detail/6824960
6824612,Software Craftsman - IA  - CDI (H/F),Collective.work,75 - Paris,CDI,Contrat travail,,2026-09-11T10:01:33.638Z,,Débutant accepté,,"Salaire: 650/ 700  Au sein d'une équipe engagée dans une démarche de Software Craftsmanship, vous contribuerez à concevoir et faire évoluer des applications complexes en plaçant le domaine métier, la maintenabilité et la qualité du code au cœur de vos décisions.  Vous serez notamment amené-e à :   *      Concevoir des solutions en vous appuyant sur les principes du DDD : Domain Model, Bounded Contexts, Aggregates, Value Objects, Domain Events.   *      Produire un code simple, lisible, testable et évolutif, en appliquant les principes SOLID et les pratiques de Clean Code.   *      Mettre en œuvre une approche TDD, du refactoring continu et la revue de code collective.   *      Collaborer étroitement avec les experts métier, Product Owners et autres parties prenantes pour comprendre et modéliser le domaine.   *      Participer aux choix d'architecture et faire évoluer les systèmes de manière pragmatique.   *      Utiliser l'IA générative au quotidien pour accélérer et améliorer votre travail : exploration de solutions, génération de tests, refactoring, documentation, analyse de code, debugging, prototypage.   *      Savoir challenger les propositions de l'IA et conserver une posture de Craftsman : l'IA est un copilote, pas un substitut à la réflexion et à l'expertise technique.   *      Partager vos connaissances au travers de pair programming, mob programming, code reviews et sessions de partage.  Vous vous reconnaissez dans plusieurs de ces sujets :   *      Expérience significative en développement logiciel.   *      Solide culture Software Craftsmanship.   *      Pratique ou forte appétence pour le DDD.   *      Sensibilité aux principes Clean Code, SOLID, TDD, BDD.   *      Goût prononcé pour le refactoring et l'amélioration continue.   *      Expérience des architectures modernes : Hexagonal Architecture, Clean Architecture, Event-Driven Architecture, CQRS. selon le contexte.   *      Curiosité et envie d'expérimenter les nouveaux outils d'IA appliqués au développement logiciel.   *      Capacité à travailler en équipe et à transmettre vos connaissances.   *      Esprit pragmatique : vous savez qu'une bonne architecture est avant tout une architecture adaptée au problème métier.",https://candidat.francetravail.fr/offres/recherche/detail/6824612
6808049,Chef de Projet Innovation Digitale et IA (H/F),NEW NET 3D,44 - Loire-Atlantique,CDI,Contrat travail,,2026-09-11T03:28:18.012Z,Annuel de 45000.0 Euros - De 45000.0 à 55000.0 EUR par an,Débutant accepté,,"Description du poste :  En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums. L'entreprise Atos recherche actuellement des profils :  Dans le cadre du développement de nos activités Digital & IA, nous recrutons un(e) Chef(fe) de Projet Digital & IA pour renforcer nos équipes. Vous interviendrez sur des projets stratégiques de transformation digitale dans des environnements variés, avec pour enjeu principal de piloter la réussite des projets tout en favorisant l'innovation et l'adoption des usages de l'IA. Au sein d'équipes pluridisciplinaires composées d'experts métiers, UX/UI, développeurs, architectes et spécialistes Data, vous accompagnerez nos clients dans la conception et la mise en œuvre de solutions digitales à forte valeur ajoutée. Vos missions à nos côtés En tant que Chef(fe) de Projet Digital & IA , vous aurez pour responsabilités de Piloter des projets digitaux de bout en bout en garantissant le respect des coûts, des délais, de la qualité et des risques. * Coordonner et animer des équipes pluridisciplinaires impliquées dans les projets. * Accompagner les clients dans leurs démarches de transformation digitale et de modernisation de leurs processus. * Identifier les opportunités d'automatisation et d'optimisation grâce à l'Intelligence Artificielle. * Promouvoir l'adoption des outils d'IA générative (Copilot, ChatGPT, agents IA, etc.) auprès des équipes projet. * Challenger les modes de fonctionnement existants afin d'intégrer les meilleures pratiques liées à l'IA. * Assurer la gouvernance, la traçabilité et l'utilisation responsable des solutions d'IA mises en œuvre. * Contribuer à la montée en compétences des collaborateurs sur les usages et les opportunités offertes par l'IA. * Participer à la définition et à la construction d'offres innovantes autour du Digital, de la Data et de l'IA. Fourchette de rémunération selon expérience : à partir de 45 K€ brut annuel.",https://candidat.francetravail.fr/offres/recherche/detail/6808049
213TLFV,Secrétaire (H/F),Non précisé,92 - COURBEVOIE,CDD - 4 Mois,Contrat travail,"Temps partiel - 28H/semaine
Travail en journée",2026-09-11T16:03:37.109Z,Mensuel de 1493.62 Euros à 1500.0 Euros,Débutant accepté,"Planification des tâches et gestion des priorités, aisance avec les réseaux sociaux , excellente communication orale et écrite, curiosité pour les outils d'IA,  la familiarité avec un logiciel de diagnostic, rigueur et réactivité, maîtrise du pack Office","En binôme direct avec les techniciens sur le terrain et la direction, vous assurez le bon fonctionnement opérationnel et administratif :  Accueil téléphonique, qualification des demandes et rédaction des devis. Gestion des plannings et optimisation des tournées d'intervention des diagnostiqueurs. Collecte des pièces administratives préalables (titres de propriété, plans, règlements de copropriété). Relecture, mise en forme et envoi des dossiers de diagnostic technique (DDT) aux clients et notaires. Suivi de la facturation et des règlements.  Profil recherché Formation : diplôme en gestion administrative, assistanat ou secrétariat commercial.  Expérience : débutant accepté ; un premier passage dans l'immobilier, le BTP ou le diagnostic technique est un atout.  Compétences relationnelles : excellente communication orale et écrite, sens aigu de l'organisation, rigueur et réactivité.  Outils bureautiques : maîtrise du pack Office ; la familiarité avec un logiciel métier de diagnostic immobilier constitue un vrai plus.  Création & digital : aisance avec les réseaux sociaux et curiosité pour les outils d'IA (génération d'images, montage vidéo simple, présentations PowerPoint).",https://candidat.francetravail.fr/offres/recherche/detail/213TLFV
6805986,Plaquiste/Aide Plaquiste F/H - IA Recrutement,IA Recrutement,33 - Mérignac,Intérim - 2 Mois,Contrat travail,35H/semaine,2026-09-10T21:16:13.562Z,Horaire de 12.31 Euros à 13.61 Euros,1 An(s),,"IA Recrutement recherche, pour l'un de ses clients spécialisé dans les travaux de rénovation et d'aménagement intérieur, un Plaquiste H/F et un Aide-Plaquiste afin d'accompagner le développement de son activité.   Vous interviendrez principalement sur des chantiers de rénovation chez des particuliers, au sein d'une entreprise reconnue pour la qualité de ses réalisations.  Vos missions  Selon votre niveau d'expérience, vous serez amené(e) à :   -  Préparer les matériaux, les outils et le chantier.   -  Installer les rails, montants et ossatures métalliques.   -  Poser les plaques de plâtre et les différents éléments d'isolation.   -  Réaliser les découpes, ajustements et finitions.   -  Effectuer les travaux de manutention nécessaires au bon déroulement du chantier.   -  Assurer le nettoyage et le rangement des zones de travail.   -  Participer à l'ensemble des travaux de plâtrerie dans le respect des règles de sécurité.    Conditions de travail  -  Travail en journée, du lundi au vendredi.   -  Chantiers principalement chez des particuliers.   -  Mission pouvant évoluer selon les besoins de l'entreprise.    Mobilité   Les chantiers ne sont pas desservis par les transports en commun. Vous êtes Plaquiste  -  Vous justifiez d'une première expérience réussie sur un poste similaire.   -  Vous êtes autonome dans la pose de plaques de plâtre et d'ossatures.   -  Vous êtes soigneux(se), rigoureux(se) et appréciez le travail de qualité.    Vous êtes Aide-Plaquiste  -   -  Vous possédez idéalement une première expérience dans le bâtiment ou vous êtes motivé(e) pour apprendre le métier.   -  Vous aimez le travail manuel et le travail en équipe.   -  Vous êtes sérieux(se), ponctuel(le) et impliqué(e).      Rémunération  -  Salaire selon votre expérience, vos compétences et la grille du bâtiment.   -  Indemnités et avantages selon la convention collective applicable.         Déposez votre CV et devenez le bon profil, au bon moment.",https://candidat.francetravail.fr/offres/recherche/detail/6805986
6805954,Menuisier Atelier Agencement F/H - IA Recrutement,IA Recrutement,33 - Blanquefort,Intérim - 3 Mois,Contrat travail,39H/semaine,2026-09-10T21:16:11.631Z,Horaire de 13.0 Euros à 14.5 Euros,3 An(s),,"IA RECRUTEMENT EYSINES recrute pour son partenaire un(e) Menuisier(ère) Atelier Bois ! Rejoignez une équipe dynamique où votre savoir-faire, votre précision et votre goût du travail bien fait seront pleinement valorisés.       Vous aimez le travail soigné, le sur-mesure et les finitions haut de gamme ? Notre client, spécialisé dans l'agencement intérieur sur-mesure, recherche un menuisier agenceur atelier expérimenté pour renforcer ses équipes.  Vos missions  Au sein de l'atelier, vous intervenez principalement sur la fabrication de :    Cuisines sur-mesure  Meubles de salles de bain  Plans de travail et mobiliers techniques  Mobilier d'agencement intérieur haut de gamme   Vous serez amené à :   - Lire et interpréter les plans de fabrication  - Réaliser la découpe, l'usinage et l'assemblage des éléments  - Travailler différents matériaux : stratifié, mélaminé, compact, Corian/résine de synthèse.  - Utiliser les machines d'atelier traditionnelles et/ou CN  - Effectuer les ajustements et finitions avec précision  - Contrôler la qualité avant expéditionVous avez une expérience significative en fabrication de cuisines, salles de bain ou mobilier d'agencement  Vous êtes à l'aise en lecture de plans  Vous êtes minutieux, autonome et aimez le travail de qualité  Une expérience sur Corian/résine de synthèse est un vrai plus    Les profils issus de la fabrication de cuisines, cuisinistes, agenceurs nautiques ou fabricants de mobilier sur-mesure sont également appréciés.",https://candidat.francetravail.fr/offres/recherche/detail/6805954
6805952,Plaquiste Peintre - Rénovation après sinistre F/H - IA Recrutement,IA Recrutement,33 - Bordeaux,Intérim - 3 Mois,Contrat travail,35H/semaine,2026-09-10T21:16:11.633Z,Horaire de 12.61 Euros à 14.7 Euros,4 An(s),,"Vous êtes aussi à l'aise avec les travaux de plâtrerie que de peinture ? Vous aimez voir le résultat concret de votre travail et intervenir sur des chantiers variés ?   Notre agence recrute pour l'un de ses partenaires un Plaquiste Peintre (H/F) spécialisé dans la rénovation après sinistre.   Chaque intervention est différente : dégâts des eaux, incendies, impacts ou remises en état complètes. Vous prenez en charge les travaux de rénovation de A à Z et contribuez à redonner vie aux logements de nos clients.  Vos missions  En toute autonomie, vous intervenez principalement chez des particuliers pour :    Réaliser la dépose et la repose de cloisons, doublages et faux plafonds    Poser les plaques de plâtre, effectuer les bandes et les finitions    Préparer les supports : rebouchage, enduits, ponçage    Réaliser les travaux de peinture intérieure sur murs, plafonds et boiseries    Assurer les remises en état après sinistre dans le respect des délais et des exigences de qualité    Conduire le véhicule de l'entreprise pour vous rendre sur les différents chantiers  Pourquoi rejoindre cette entreprise ?   Des chantiers variés et jamais répétitifs    Une réelle autonomie dans votre travail    Un poste polyvalent alliant plâtrerie et peinture    Une entreprise reconnue dans la rénovation après sinistre    Du matériel et un véhicule mis à disposition       Vous recherchez un poste où votre savoir-faire est pleinement valorisé ? Rejoignez une équipe dynamique et participez à des projets de rénovation qui font la différence.Vous maîtrisez impérativement les métiers de la plâtrerie ET de la peinture.   Vous êtes reconnu(e) pour :   -  Votre autonomie sur chantier   -  La qualité de vos finitions   -  Votre polyvalence technique   -  Votre professionnalisme auprès des particuliers   -  Votre sens du travail bien fait     Vous recherchez un poste où votre savoir-faire est pleinement valorisé ? Rejoignez une équipe dynamique et participez à des projets de rénovation qui font la différence.",https://candidat.francetravail.fr/offres/recherche/detail/6805952
6805911,Opérateur industriel F/H - IA Recrutement,IA Recrutement,33 - Bouscat,Intérim - 3 Mois,Contrat travail,35H/semaine,2026-09-10T21:16:11.528Z,Horaire de 12.61 Euros à 14.7 Euros,1 An(s),,"Notre agence d'intérim recrute pour l'un de ses clients basé à Blanquefort et spécialisé dans la menuiserie industrielle.   Dans le cadre de son développement, nous recherchons un Opérateur industriel H/F pour renforcer l'équipe.  Vos missions  Au sein de l'atelier, vous participez aux différentes étapes de fabrication et de transformation des produits.   Vos missions pourront inclure :   -  L'approvisionnement des machines et postes de travail ;   -  La conduite et la surveillance des équipements de production ;   -  La réalisation d'opérations de fabrication, de formage, de pliage et d'assemblage ;   -  La manipulation et le contrôle des pièces fabriquées ;   -  Le respect des cadences et des consignes de production ;   -  Le contrôle visuel de la qualité des produits ;   -  Le respect strict des règles de sécurité ;   -  Le maintien d'un poste de travail propre et organisé.    Votre profil  Vous avez idéalement une première expérience en industrie, en production, en fabrication ou sur un poste similaire.   Nous recherchons avant tout une personne :   -  Manuelle et à l'aise avec le travail en atelier ;   -  Capable de respecter les consignes de sécurité ;   -  Appréciant le travail en équipe.     Une expérience dans un environnement industriel, sur machines de production ou dans la transformation de matériaux est un plus.   Les profils débutants motivés peuvent également être étudiés.  Conditions du poste  Lieu : Blanquefort-  Vous avez une première expérience en environnement industriel, idéalement dans le laminage, la métallurgie ou le travail des matériaux.   -  Vous êtes rigoureux(se), attentif(ve) à la qualité et aimez travailler en équipe.   -  La connaissance des règles de sécurité en milieu industriel est un atout.     Vous souhaitez intégrer une entreprise industrielle et développer vos compétences dans un environnement de production ?   Postulez dès maintenant auprès de notre agence !",https://candidat.francetravail.fr/offres/recherche/detail/6805911
