id,intitule,entreprise,lieu,type_contrat,nature_contrat,duree_contrat,date_creation,salaire,experience_exigee,competences,description,url
SPONT-vignerons-catalans,Candidature spontanée - Alternance Data / Science des données,VIGNERONS CATALANS,"66962, PERPIGNAN",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"VIGNERONS CATALANS est une structure basée à PERPIGNAN, active dans le secteur suggéré par son nom et ses services historiques en qualité, commercial et marketing. L'entreprise semble s'engager dans des activités liées à la viticulture, bien que les détails spécifiques ne soient pas fournis. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-carso-investment,Candidature spontanée - Alternance Data / Science des données,CARSO - INVESTMENT,"69200, VENISSIEUX",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"CARSO - INVESTMENT est une structure basée à VENISSIEUX, active dans le secteur de l'analyse, notamment dans les domaines de l'eau, de l'environnement, de l'agroalimentaire, de l'hygiène et du pharmaceutique. L'entreprise se positionne comme un leader en Europe des prestations analytiques, offrant des solutions variées pour garantir un monde plus sain. Elle dispose d'une direction des systèmes d'informations, ce qui souligne son engagement envers l'innovation et la technologie.",https://www.groupecarso.com/
SPONT-studec,Candidature spontanée - Alternance Data / Science des données,STUDEC,"31700, BLAGNAC",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"STUDEC est une structure basée à BLAGNAC, active dans le secteur de la recherche et développement. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble s'engager dans des projets innovants dans ce domaine. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-eurometropole-de-strasbourg,Candidature spontanée - Alternance Data / Science des données,EUROMETROPOLE DE STRASBOURG,"67076, STRASBOURG",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"L'Eurométropole de Strasbourg est une structure basée à Strasbourg, active dans le secteur de l'administration générale et des ressources. Elle propose divers services aux citoyens et aux entreprises, ainsi que des démarches en ligne. L'organisation s'engage également dans des projets liés à l'aménagement urbain et à la gestion des événements culturels et sportifs.",https://www.strasbourg.eu
SPONT-moninfo-banque-edel,Candidature spontanée - Alternance Data / Science des données,MONINFO BANQUE EDEL,"31670, LABEGE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"MONINFO BANQUE EDEL est une structure basée à LABEGE, active dans le secteur bancaire, avec un service historiquement orienté vers les moyens de paiement. L'entreprise propose divers services financiers, notamment des solutions monétiques et des produits pour les consommateurs et les professionnels. Pour en savoir plus, vous pouvez consulter leur site web.",https://www.banque-edel.fr/
SPONT-mairie-de-narbonne,Candidature spontanée - Alternance Data / Science des données,MAIRIE DE NARBONNE,"11785, NARBONNE CEDEX",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Mairie de Narbonne est une structure basée à Narbonne Cedex, active dans le secteur de la santé, de l'hygiène et de la sécurité environnementale. Elle propose divers services liés à la santé publique, à la prévention et à l'amélioration du cadre de vie des citoyens. Son engagement envers le bien-être de la communauté se reflète dans ses initiatives et programmes variés.",http://www.narbonne.fr/
SPONT-cnrs-delegation-occitanie-est,Candidature spontanée - Alternance Data / Science des données,CNRS - DELEGATION OCCITANIE EST,"34090, MONTPELLIER",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le CNRS - Délégation Occitanie Est est une structure basée à Montpellier, active dans le secteur de la recherche scientifique. Historiquement, le service concerné est le CEFE, qui pourrait être lié à des travaux en écologie et en sciences de l'environnement. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-mairie-de-perpignan,Candidature spontanée - Alternance Data / Science des données,MAIRIE DE PERPIGNAN,"66000, PERPIGNAN CEDEX",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Mairie de Perpignan est une structure basée à Perpignan Cedex, active dans le secteur public. Elle dispose d'une Direction du Numérique, ce qui suggère un intérêt pour les technologies numériques et la gestion des données. Bien que les détails spécifiques sur ses projets ou initiatives ne soient pas disponibles, l'engagement dans le numérique est un indicateur de son orientation vers l'innovation.",
SPONT-maison-departementale-des-personnes-hand,Candidature spontanée - Alternance Data / Science des données,MAISON DEPARTEMENTALE DES PERSONNES HANDICAPEES (MDPH),"11000, CARCASSONNE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Maison Départementale des Personnes Handicapées (MDPH) est une structure basée à Carcassonne, active dans le secteur des services aux personnes handicapées. Elle est historiquement liée à l'administration générale, ce qui suggère un engagement envers l'accompagnement et le soutien des individus dans le besoin. Bien que les détails spécifiques sur ses activités ne soient pas fournis, la MDPH joue un rôle essentiel dans la gestion des services destinés aux personnes handicapées.",
SPONT-toile-design,Candidature spontanée - Alternance Data / Science des données,TOILE DESIGN,"09300, LAVELANET",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Toile Design est une structure basée à Lavelanet, spécialisée dans la création de sites internet et le graphisme. Elle propose également des services liés à la vente en ligne, à la conduite de projet et à l'hébergement. L'entreprise s'engage dans des démarches d'accessibilité numérique et d'éco-conception, tout en travaillant avec divers clients dans les secteurs du tourisme, de la culture et de l'industrie.",https://www.toiledesign.net/
SPONT-montpellier-mediterranee-metropole,Candidature spontanée - Alternance Data / Science des données,MONTPELLIER MEDITERRANEE METROPOLE,"34000, MONTPELLIER",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Montpellier Méditerranée Métropole est une structure basée à Montpellier, active dans le secteur numérique et des données. Elle s'engage dans divers projets liés à la gestion et à l'analyse des données, en lien avec son Pôle Numérique et Donnée. L'entreprise vise à améliorer les services et la qualité de vie des citoyens par le biais de solutions numériques.",https://www.montpellier3m.fr/
SPONT-conseil-regional-grand-est,Candidature spontanée - Alternance Data / Science des données,CONSEIL REGIONAL GRAND EST,"57036, METZ",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Conseil Régional Grand Est est une structure basée à Metz, active dans le secteur du numérique. Il est impliqué dans des initiatives liées à la direction du numérique, bien que les détails spécifiques de ses projets ne soient pas précisés. Cette entreprise pourrait offrir un environnement propice à l'apprentissage et au développement de compétences en science des données et intelligence artificielle.",
SPONT-les-baobabs-de-sapaga,Candidature spontanée - Alternance Data / Science des données,LES BAOBABS DE SAPAGA,"11150, BRAM",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"LES BAOBABS DE SAPAGA est une structure basée à BRAM, engagée dans des actions de parrainage d'enfants au Burkina Faso. L'organisation lutte contre l'illettrisme et la non-scolarisation depuis 2007, en se concentrant sur l'alphabétisation et le développement économique. Elle collabore avec des organisations communautaires pour évaluer les besoins locaux et attribuer les dons de manière efficace.",https://www.lesbaobabsdesapaga.org
SPONT-cnrs-umr5505-irit,Candidature spontanée - Alternance Data / Science des données,CNRS UMR5505-IRIT,"31400, TOULOUSE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le CNRS UMR5505-IRIT est une structure basée à Toulouse, active dans le secteur de la recherche en informatique et en sciences des données. Son service historique, l'IRIT, suggère un engagement dans des projets liés à l'intelligence artificielle et à l'analyse de données. Je suis intéressé par une alternance qui me permettrait de contribuer à ses activités tout en développant mes compétences dans ce domaine.",
SPONT-mind-and-go,Candidature spontanée - Alternance Data / Science des données,MIND AND GO,"66000, PERPIGNAN",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"MIND AND GO est une structure basée à Perpignan, active dans le secteur de la programmation et de l'informatique. Bien que les détails spécifiques sur ses activités ne soient pas disponibles, l'entreprise semble s'inscrire dans un domaine lié aux technologies numériques. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-agence-urbaine-de-beni-mellal,Candidature spontanée - Alternance Data / Science des données,AGENCE URBAINE DE BENI MELLAL,"23500, BENI MELLAL",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"L'AGENCE URBAINE DE BENI MELLAL est une structure basée à BENI MELLAL, active dans le secteur suggéré par son nom et son service informatique. Elle est située sur l'AV Hassan II. Bien que les détails spécifiques sur ses activités ne soient pas disponibles, son implication dans le domaine informatique laisse présager un intérêt pour les technologies et les données.",http://aubenimellal.net
SPONT-zorx-consulting,Candidature spontanée - Alternance Data / Science des données,ZORX CONSULTING,"05000, BATNA",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"ZORX CONSULTING est une structure basée à BATNA, active dans le secteur de l'informatique et du développement logiciel. Bien que le site web ne fournisse pas d'informations détaillées, l'entreprise semble s'engager dans des activités liées à la technologie et à l'innovation. Je suis intéressé par une alternance dans ce domaine afin de contribuer à vos projets et d'acquérir une expérience précieuse.",https://www.zorx.io
SPONT-mont-blanc-spas,Candidature spontanée - Alternance Data / Science des données,MONT BLANC SPAS,"74190, PASSY",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"MONT BLANC SPAS est une structure basée à PASSY, active dans le secteur suggéré par son nom/service. L'entreprise dispose d'un service informatique, ce qui indique un intérêt pour les technologies et la gestion des données. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-cap-atlas,Candidature spontanée - Alternance Data / Science des données,CAP ATLAS,"76400, GANZEVILLE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"CAP ATLAS est une structure basée à GANZEVILLE, active dans le secteur du développement web et des systèmes d'information géographique (SIG). Bien que les détails spécifiques sur ses projets ou technologies ne soient pas disponibles, l'entreprise semble avoir une expertise dans ces domaines. Je suis intéressé par une alternance qui me permettrait de contribuer à ses activités en science des données et intelligence artificielle.",
SPONT-chambre-d-agriculture-de-l-aude,Candidature spontanée - Alternance Data / Science des données,CHAMBRE D'AGRICULTURE DE L'AUDE,"11800, TREBES",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Chambre d'Agriculture de l'Aude est une structure basée à Trèbes, active dans le secteur de l'agriculture, avec un service concerné par les enjeux liés à l'eau et au changement climatique. Elle s'engage à accompagner les acteurs du secteur agricole face aux défis environnementaux. Son site web fournit des informations sur ses activités et ses missions.",http://www.aude.chambagri.fr/
SPONT-carcassonne-agglo-solidarite,Candidature spontanée - Alternance Data / Science des données,CARCASSONNE AGGLO SOLIDARITE,"11000, CARCASSONNE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"CARCASSONNE AGGLO SOLIDARITE est une structure basée à Carcassonne, active dans le secteur de la solidarité et des services sociaux. Elle est historiquement liée à une démarche qualité, ce qui suggère un engagement envers l'amélioration continue et la satisfaction des usagers. Le site web de l'entreprise propose diverses informations sur ses activités et initiatives locales.",https://www.carcassonne-agglo.fr/fr/agglo/carcassonne-agglo-solidarite-cias.html
SPONT-alter-technology-tuv-nord-france,Candidature spontanée - Alternance Data / Science des données,ALTER TECHNOLOGY TUV NORD FRANCE,"31520, TOULOUSE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"ALTER TECHNOLOGY TUV NORD FRANCE est une structure basée à Toulouse, active dans le secteur de l'ingénierie et des études techniques. Elle propose des solutions pour surveiller des entreprises et dirigeants, ainsi que des services de veille sectorielle et territoriale. L'entreprise se positionne dans un environnement dynamique, offrant des opportunités d'apprentissage dans le domaine de la science des données et de l'intelligence artificielle.",https://www.societe.com/societe/alter-technology-tuv-nord-france-389715525.html
SPONT-acoss-toulouse,Candidature spontanée - Alternance Data / Science des données,ACOSS TOULOUSE,"31020, TOULOUSE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"ACOSS TOULOUSE est une structure basée à Toulouse, active dans le secteur suggéré par son nom et son service, le Bureau de Pilotage Opérationnel. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble jouer un rôle dans la gestion et l'analyse des opérations. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-epastelsoft,Candidature spontanée - Alternance Data / Science des données,EPASTELSOFT,"77420, CHAMPS-SUR-MARNE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Epastelsoft est une structure basée à Champs-sur-Marne, active dans le secteur du développement web. Elle se spécialise dans la conception de solutions digitales pour les imprimeurs numériques et les revendeurs d'objets publicitaires. L'entreprise propose des services sur-mesure, allant de la création de sites internet à des conseils sur les systèmes d'information et le marketing digital.",https://www.epastelsoft.com/
SPONT-ed-concept,Candidature spontanée - Alternance Data / Science des données,ED CONCEPT,"33130, BEGLES",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"ED CONCEPT est une structure basée à Bègles, active dans le secteur suggéré par son service qualité. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble s'engager dans des pratiques liées à la qualité. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-centre-hospitalier-carcassonne,Candidature spontanée - Alternance Data / Science des données,CENTRE HOSPITALIER CARCASSONNE,"11010, CARCASSONNE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le Centre Hospitalier Carcassonne est une structure basée à Carcassonne, active dans le secteur de la santé. Il est impliqué dans des services tels que la qualité et la gestion des risques, et propose divers parcours de soins. L'établissement met également l'accent sur la formation et le développement durable.",http://www.ch-carcassonne.fr/
SPONT-analyticsphere,Candidature spontanée - Alternance Data / Science des données,ANALYTICSPHERE,"75017, PARIS",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"ANALYTICSPHERE est une structure basée à PARIS, active dans le secteur suggéré par son nom/service. L'entreprise semble se concentrer sur des activités liées à l'analyse et à la direction, bien que les détails spécifiques ne soient pas fournis. Je suis intéressé par une opportunité d'alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-secretariat-general-commun-departemental,Candidature spontanée - Alternance Data / Science des données,SECRETARIAT GENERAL COMMUN DEPARTEMENTAL DE L'ARIEGE,"09000, FOIX",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le SECRETARIAT GENERAL COMMUN DEPARTEMENTAL DE L'ARIEGE est une structure basée à FOIX, active dans le secteur suggéré par son nom et son service du numérique. Bien que les détails spécifiques sur ses activités ne soient pas fournis, il est probable qu'elle soit impliquée dans des projets liés à la gestion et à l'analyse des données. Je souhaite contribuer à ses initiatives en science des données et intelligence artificielle.",
SPONT-metropole-de-grenoble,Candidature spontanée - Alternance Data / Science des données,METROPOLE DE GRENOBLE,"38000, GRENOBLE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Métropole de Grenoble est une structure basée à Grenoble, active dans le secteur de la santé, de la prévention et de la sécurité au travail. Elle propose divers services aux particuliers, professionnels et associations, visant à améliorer la qualité de vie et à accompagner les citoyens dans leurs démarches. Son site web offre des informations sur les aides, les projets en cours et les services disponibles.",https://www.grenoblealpesmetropole.fr/
SPONT-aerotec,Candidature spontanée - Alternance Data / Science des données,AEROTEC,"31700, BLAGNAC",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"AEROTEC est une structure basée à BLAGNAC, active dans le secteur de l'informatique. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble s'inscrire dans un domaine lié aux technologies et à l'innovation. Je suis intéressé par une opportunité d'alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-it-services,Candidature spontanée - Alternance Data / Science des données,IT SERVICES,"34300, AGDE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"IT Services est une structure basée à AGDE, active dans le secteur des services informatiques. L'entreprise propose des solutions variées, notamment dans les domaines de la sécurité, du réseau et de l'administration. Son site web présente des informations sur ses offres, bien que les détails spécifiques ne soient pas fournis.",https://www.itservices34.fr/
SPONT-mairie,Candidature spontanée - Alternance Data / Science des données,MAIRIE,,Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La Mairie, située au 32 rue Aimé Ramond, est une structure active dans le secteur de la démographie, notamment à travers son service historiquement lié à l'Observatoire de la Démographie. Bien que les détails spécifiques sur ses activités ne soient pas disponibles, cette institution joue un rôle important dans l'analyse et la gestion des données démographiques. Je souhaite contribuer à ses missions en apportant mes compétences en science des données et intelligence artificielle.",
SPONT-msa-services-grand-sud,Candidature spontanée - Alternance Data / Science des données,MSA SERVICES GRAND SUD,"11100, NARBONNE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"MSA SERVICES GRAND SUD est une structure basée à Narbonne, active dans le secteur des services liés à la santé, la famille, et la retraite. Elle propose divers accompagnements et prestations pour les particuliers, notamment en matière de santé, de logement et de solidarité. Le site web de l'entreprise indique également un engagement envers l'utilisation de technologies pour améliorer l'expérience utilisateur.",http://www.msagrandsud.fr
SPONT-cnrs-dr-14,Candidature spontanée - Alternance Data / Science des données,CNRS DR 14,"31400, TOULOUSE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"Le CNRS DR 14 est une structure basée à Toulouse, active dans le secteur de la recherche. Elle est située sur le Cours Rose Dieng-Kuntz et son service concerné est le 31400. Bien que les détails spécifiques sur ses activités ne soient pas disponibles, elle est impliquée dans des domaines liés à la science des données et à l'intelligence artificielle.",
SPONT-communaute-d-agglomeration-du-sicoval,Candidature spontanée - Alternance Data / Science des données,COMMUNAUTE D'AGGLOMERATION DU SICOVAL,"31670, LABEGE",Candidature spontanée,,,2026-09-14T14:47:40.000Z,,Débutant accepté,,"La COMMUNAUTE D'AGGLOMERATION DU SICOVAL est une structure basée à LABEGE, active dans le secteur suggéré par son nom/service. Elle est située au 110 Rue Marco Polo et a pour code postal 31670. Les informations disponibles sur son site web ne permettent pas de préciser davantage ses activités ou projets.",
