id,intitule,entreprise,lieu,type_contrat,nature_contrat,duree_contrat,date_creation,salaire,experience_exigee,competences,description,url
SPONT-credit-agricole-sud-mediterranee,Candidature spontanée - Alternance Data / Science des données,CREDIT AGRICOLE SUD MEDITERRANEE,"66100, PERPIGNAN",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"CREDIT AGRICOLE SUD MEDITERRANEE est une structure basée à PERPIGNAN, active dans le secteur bancaire. Bien que les détails spécifiques sur ses services ne soient pas précisés, elle est impliquée dans des activités liées à la finance et à la gestion des données. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-airbus-operations-sas-toulouse,Candidature spontanée - Alternance Data / Science des données,AIRBUS OPERATIONS SAS TOULOUSE,"31000, TOULOUSE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"AIRBUS OPERATIONS SAS TOULOUSE est une structure basée à Toulouse, active dans le secteur suggéré par son nom. Bien que les informations sur le service concerné ne soient pas précisées, l'entreprise est reconnue pour son implication dans l'industrie aéronautique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-dotic,Candidature spontanée - Alternance Data / Science des données,DOTIC,"33300, BORDEAUX",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"DOTIC est une structure basée à Bordeaux, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'inscrire dans un domaine lié aux technologies de l'information. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-sdis-11,Candidature spontanée - Alternance Data / Science des données,SDIS 11,"11000, CARCASSONNE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"SDIS 11 est une structure basée à Carcassonne, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'organisation semble être impliquée dans des missions liées à la sécurité et à la gestion des urgences. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-departement-isere,Candidature spontanée - Alternance Data / Science des données,DEPARTEMENT ISERE,"38000, GRENOBLE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Le DEPARTEMENT ISERE est une structure basée à GRENOBLE, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble avoir un lien avec des services publics ou administratifs. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette organisation.",
SPONT-caisse-allocations-familiales-yvelines,Candidature spontanée - Alternance Data / Science des données,CAISSE ALLOCATIONS FAMILIALES YVELINES,"78000, VERSAILLES",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"La Caisse Allocations Familiales Yvelines est une structure basée à Versailles, active dans le secteur des allocations familiales. Bien que les détails spécifiques sur ses services ne soient pas précisés, elle semble jouer un rôle important dans le soutien aux familles. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette organisation.",
SPONT-creuzet-aeronautique,Candidature spontanée - Alternance Data / Science des données,CREUZET AERONAUTIQUE,"47200, MARMANDE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"CREUZET AERONAUTIQUE est une structure basée à MARMANDE, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié à l'aéronautique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-departement-des-po,Candidature spontanée - Alternance Data / Science des données,DEPARTEMENT DES PO,"66100, PERPIGNAN",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Le DEPARTEMENT DES PO est une structure basée à PERPIGNAN. Bien que les détails concernant son service historique ne soient pas précisés, l'entreprise semble active dans un secteur lié à son nom. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-veolia-eau-cge,Candidature spontanée - Alternance Data / Science des données,VEOLIA EAU - CGE,"34070, MONTPELLIER",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"VEOLIA EAU - CGE est une structure basée à Montpellier, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble être impliquée dans le domaine de l'eau et des services associés. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-societe-du-bassin-d-arcachon-assainissem,Candidature spontanée - Alternance Data / Science des données,SOCIETE DU BASSIN D'ARCACHON ASSAINISSEMENT ET PAR ABREVIATION SB2A,"33380, BIGANOS",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"La SOCIETE DU BASSIN D'ARCACHON ASSAINISSEMENT, abrégée SB2A, est une structure basée à BIGANOS, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, elle semble être engagée dans des services liés à l'assainissement. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette entreprise.",
SPONT-st-microelectronics-crolles-2-sas,Candidature spontanée - Alternance Data / Science des données,ST MICROELECTRONICS (CROLLES 2) SAS,"38920, CROLLES",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"ST MICROELECTRONICS (CROLLES 2) SAS est une structure basée à CROLLES, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur les activités de l'entreprise ne soient pas fournis, elle semble évoluer dans un environnement technologique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-suez-eau-france,Candidature spontanée - Alternance Data / Science des données,SUEZ EAU FRANCE,"34340, MARSEILLAN",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"SUEZ EAU FRANCE est une structure basée à MARSEILLAN, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble être impliquée dans des domaines liés à l'eau et à la gestion des ressources. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-toulouse-metropole,Candidature spontanée - Alternance Data / Science des données,TOULOUSE MÉTROPOLE,"31500, TOULOUSE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Toulouse Métropole est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'organisation semble jouer un rôle dans le développement et la gestion de la métropole. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette entité.",
SPONT-gifi,Candidature spontanée - Alternance Data / Science des données,GIFI,"47300, VILLENEUVE SUR LOT",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"GIFI est une structure basée à VILLENEUVE SUR LOT, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié à la distribution ou au commerce. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-renault-sas,Candidature spontanée - Alternance Data / Science des données,RENAULT SAS,"92350, LE PLESSIS ROBINSON",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"RENAULT SAS est une structure basée à LE PLESSIS ROBINSON, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise est reconnue dans le domaine de l'automobile. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-assurance-maladie,Candidature spontanée - Alternance Data / Science des données,Assurance maladie,"11000, CARCASSONNE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Structure basée à CARCASSONNE, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur les activités de l'entreprise ne soient pas disponibles, elle semble jouer un rôle important dans le domaine de l'assurance maladie. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-conseil-departemental-de-l-aude,Candidature spontanée - Alternance Data / Science des données,CONSEIL DEPARTEMENTAL DE L'AUDE,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Le Conseil Départemental de l'Aude est une structure basée à Carcassonne, active dans le secteur public. Bien que les informations sur ses activités spécifiques ne soient pas précisées, il est probable qu'il s'engage dans des projets liés à la gestion des services départementaux. Je souhaite proposer ma candidature pour une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-carcassonne-agglo,Candidature spontanée - Alternance Data / Science des données,CARCASSONNE AGGLO,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"CARCASSONNE AGGLO est une structure basée à Carcassonne, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble jouer un rôle dans le développement et la gestion de l'agglomération. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-cnrs-delegation-occitanie-est,Candidature spontanée - Alternance Data / Science des données,"CNRS, DELEGATION OCCITANIE EST",,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Le CNRS, Délégation Occitanie Est, est une structure basée à Montpellier, active dans le secteur de la recherche scientifique. Bien que les détails spécifiques sur ses activités ne soient pas précisés, le CNRS est généralement impliqué dans des projets de recherche et d'innovation. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-departement-de-l-aude,Candidature spontanée - Alternance Data / Science des données,DEPARTEMENT DE L'AUDE,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Le Département de l'Aude est une structure basée à Carcassonne, active dans le secteur suggéré par son nom. Bien que les informations sur les services spécifiques ne soient pas précisées, il est probable qu'elle soit impliquée dans des activités liées à la gestion et au développement local. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-cnrs,Candidature spontanée - Alternance Data / Science des données,CNRS,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Le CNRS est une structure basée à Montpellier, active dans le secteur de la recherche. Bien que le service concerné ne soit pas précisé, le CNRS est généralement impliqué dans des projets scientifiques variés. Cette candidature vise à explorer des opportunités d'alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-hitech,Candidature spontanée - Alternance Data / Science des données,HITECH,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"HITECH est une structure basée à Toulouse, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'orienter vers des domaines liés à la technologie et à l'innovation. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-direction-regionale-finances-publiques-i,Candidature spontanée - Alternance Data / Science des données,DIRECTION REGIONALE FINANCES PUBLIQUES ILE DE FRANCE ET PARIS,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"La Direction Régionale Finances Publiques Île-de-France et Paris est une structure basée à Paris, active dans le secteur des finances publiques. Bien que les détails spécifiques sur ses activités ne soient pas précisés, elle semble jouer un rôle dans la gestion des finances au niveau régional. Cette candidature vise à explorer des opportunités d'alternance dans le domaine de la science des données et de l'intelligence artificielle au sein de cette institution.",
SPONT-studec,Candidature spontanée - Alternance Data / Science des données,STUDEC,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"STUDEC est une structure basée à Blagnac, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié à la science des données et à l'intelligence artificielle. Je suis intéressé par une opportunité d'alternance pour contribuer à ses projets et développer mes compétences dans ce domaine.",
SPONT-office-national-des-forets-o-n-f,Candidature spontanée - Alternance Data / Science des données,OFFICE NATIONAL DES FORETS O.N.F,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"L'OFFICE NATIONAL DES FORETS (O.N.F) est une structure active dans le secteur suggéré par son nom, impliquée dans la gestion des forêts. Située à Maison Alfort Cedex, l'entreprise joue un rôle dans la préservation et la valorisation des ressources forestières. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-team-endavant,Candidature spontanée - Alternance Data / Science des données,TEAM ENDAVANT,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"TEAM ENDAVANT est une structure basée à Saint Jean de Vedas, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'intéresser aux domaines liés à la science des données et à l'intelligence artificielle. Je suis convaincu que mes compétences pourraient contribuer à ses projets futurs.",
SPONT-conseil-general-de-l-ariege,Candidature spontanée - Alternance Data / Science des données,CONSEIL GENERAL DE L'ARIEGE,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Le Conseil Général de l'Ariège est une structure basée à Foix, active dans le secteur suggéré par son nom. Bien que les informations sur ses services spécifiques ne soient pas précisées, il est probable qu'il soit impliqué dans des activités liées à la gestion et au développement local. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-kfc-carcassonne,Candidature spontanée - Alternance Data / Science des données,KFC Carcassonne,"11000, CARCASSONNE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"KFC Carcassonne est une structure basée à Carcassonne, active dans le secteur de la restauration rapide, plus précisément dans le service KFC. L'entreprise est située à FERRAUDIERE et se concentre sur la fourniture de produits alimentaires. Bien qu'aucun extrait de site web ne soit disponible, elle semble s'inscrire dans un environnement dynamique et en constante évolution.",
SPONT-societe-experalya,Candidature spontanée - Alternance Data / Science des données,SOCIETE EXPERALYA,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"SOCIETE EXPERALYA est une structure basée à Pontault-Combault, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, elle semble évoluer dans un domaine lié à la science des données et à l'intelligence artificielle. Je suis intéressé par une alternance au sein de votre entreprise pour contribuer à vos projets et développer mes compétences.",
SPONT-optionway,Candidature spontanée - Alternance Data / Science des données,OPTIONWAY,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"OPTIONWAY est une structure basée à Mougins, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié à la science des données ou à l'intelligence artificielle. Je suis intéressé par une opportunité d'alternance au sein de votre équipe.",
SPONT-touali-digital-agency,Candidature spontanée - Alternance Data / Science des données,TOUALI DIGITAL AGENCY,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"TOUALI DIGITAL AGENCY est une structure basée à Boissy St Léger, active dans le secteur suggéré par son nom. Bien que les détails sur ses services ne soient pas précisés, l'agence semble évoluer dans un environnement numérique. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-universite-de-perpignan-via-domitia,Candidature spontanée - Alternance Data / Science des données,UNIVERSITE DE PERPIGNAN VIA DOMITIA,"66860, PERPIGNAN",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"L'Université de Perpignan Via Domitia est une structure basée à Perpignan, active dans le secteur de l'enseignement supérieur et de la recherche. Le laboratoire LAMPS (Laboratoire de Modélisation Pluridisciplinaire et Simulations) est un service concerné par des activités de modélisation et de simulation. Cette institution pourrait offrir un cadre propice pour développer des compétences en science des données et en intelligence artificielle.",
SPONT-institut-de-formation-en-soins-infirmier,Candidature spontanée - Alternance Data / Science des données,INSTITUT DE FORMATION EN SOINS INFIRMIERS,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"L'Institut de Formation en Soins Infirmiers est une structure basée à Carcassonne, active dans le secteur de la formation en soins infirmiers. Bien que les détails sur ses services ne soient pas précisés, l'institut semble jouer un rôle important dans l'éducation et la préparation des professionnels de la santé. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre établissement.",
SPONT-communaute-de-communes-la-domitienne,Candidature spontanée - Alternance Data / Science des données,COMMUNAUTE DE COMMUNES LA DOMITIENNE,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"La Communauté de Communes La Domitienne est une structure basée à Maureilhan, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, elle semble jouer un rôle dans la gestion et le développement local. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-mairie-de-carcassonne,Candidature spontanée - Alternance Data / Science des données,MAIRIE DE CARCASSONNE,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"La Mairie de Carcassonne est une structure active dans le secteur public, impliquée dans la gestion et le développement de la ville de Carcassonne. Bien que les services spécifiques ne soient pas précisés, elle joue un rôle essentiel dans la vie locale et le bien-être des citoyens. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de cette institution.",
SPONT-ecole-nationale-de-l-aviation-civile,Candidature spontanée - Alternance Data / Science des données,ECOLE NATIONALE DE L'AVIATION CIVILE,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"L'ECOLE NATIONALE DE L'AVIATION CIVILE est une structure basée à Toulouse, active dans le secteur de l'aviation civile. Bien que les détails spécifiques sur ses services ne soient pas précisés, elle semble jouer un rôle important dans la formation et le développement des compétences dans ce domaine. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre établissement.",
SPONT-sicoval,Candidature spontanée - Alternance Data / Science des données,SICOVAL,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"SICOVAL est une structure basée à Labège, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un environnement où la science des données et l'intelligence artificielle pourraient jouer un rôle significatif. Je suis intéressé par une opportunité d'alternance pour contribuer à ses projets en data science.",
SPONT-turan-construction-et-renovation,Candidature spontanée - Alternance Data / Science des données,TURAN CONSTRUCTION ET RENOVATION,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"TURAN CONSTRUCTION ET RENOVATION est une structure basée à Sarcelles, active dans le secteur de la construction et de la rénovation, comme le suggère son nom. Bien que les détails spécifiques sur ses services ou projets ne soient pas fournis, l'entreprise semble engagée dans des activités liées à l'amélioration et à la transformation d'espaces. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre entreprise.",
SPONT-carcassonne-agglo-solidarite,Candidature spontanée - Alternance Data / Science des données,CARCASSONNE AGGLO SOLIDARITE,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"CARCASSONNE AGGLO SOLIDARITE est une structure basée à Carcassonne, active dans le secteur suggéré par son nom. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'engager dans des initiatives de solidarité et d'entraide au sein de la communauté. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre organisation.",
SPONT-let-s-web,Candidature spontanée - Alternance Data / Science des données,LET'S WEB,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"LET'S WEB est une structure basée à El Jadida, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'inscrire dans un domaine lié au web et à la technologie. Je suis intéressé par une opportunité d'alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-maison-de-sante-d-ille-sur-tet,Candidature spontanée - Alternance Data / Science des données,MAISON DE SANTE D'ILLE SUR TET,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"La Maison de Santé d'Ille sur Têt est une structure active dans le secteur de la santé, située à Ille-sur-Têt. Bien que les détails spécifiques sur ses services ne soient pas précisés, elle semble jouer un rôle important dans le bien-être de la communauté locale. Je suis intéressé par une alternance en science des données et intelligence artificielle au sein de votre établissement.",
SPONT-cefrem,Candidature spontanée - Alternance Data / Science des données,CEFREM,,Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"CEFREM est une structure basée à Perpignan, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble s'inscrire dans un domaine lié à la science des données et à l'intelligence artificielle. Je suis intéressé par une alternance qui me permettrait de contribuer à ses projets tout en développant mes compétences.",
SPONT-entreprise,Candidature spontanée - Alternance Data / Science des données,Entreprise,"Entreprise Code postal, Entreprise Ville",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"Structure basée à Entreprise Ville, active dans le secteur suggéré par son nom/service. Bien que les informations spécifiques sur le service concerné ne soient pas précisées, je suis convaincu que mon intérêt pour la science des données et l'intelligence artificielle pourrait être un atout pour votre équipe. Je suis motivé à contribuer à des projets innovants au sein de votre entreprise.",
SPONT-ampere,Candidature spontanée - Alternance Data / Science des données,AMPERE,"78280, GUYANCOURT",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"AMPERE est une structure basée à GUYANCOURT, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié à la science des données et à l'intelligence artificielle. Je suis intéressé par une alternance qui me permettrait de contribuer à ses projets et d'acquérir de l'expérience dans ce secteur.",
SPONT-suez,Candidature spontanée - Alternance Data / Science des données,SUEZ,"34340, MARSEILLAN",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"SUEZ est une structure basée à MARSEILLAN, active dans le secteur suggéré par son nom/service. Bien que les détails spécifiques sur ses activités ne soient pas précisés, l'entreprise semble évoluer dans un domaine lié à la gestion des ressources et des services environnementaux. Je suis intéressé par une opportunité d'alternance en science des données et intelligence artificielle au sein de votre équipe.",
SPONT-telespazio-france,Candidature spontanée - Alternance Data / Science des données,TELESPAZIO FRANCE,"31100, TOULOUSE",Candidature spontanée,,,2026-09-14T15:55:59.000Z,,Débutant accepté,,"TELESPAZIO FRANCE est une structure basée à TOULOUSE, active dans le secteur de la logistique. Bien que les détails spécifiques sur ses activités ne soient pas fournis, l'entreprise semble s'inscrire dans un domaine où l'analyse des données et l'intelligence artificielle pourraient jouer un rôle clé. Je suis intéressé par une alternance qui me permettrait de contribuer à ses projets en science des données.",
